time	V(n004)
1.928279286326930e-003	-2.024632e-001
1.937800770701930e-003	-9.329487e-002
1.939160982755501e-003	-7.752980e-002
1.940521194809073e-003	-6.175251e-002
1.941881406862644e-003	-4.596298e-002
1.943241618916215e-003	-3.016122e-002
1.944601830969787e-003	-1.434723e-002
1.945962043023358e-003	1.478985e-003
1.947322255076929e-003	1.731743e-002
1.949226551951929e-003	3.946820e-002
1.950000000000000e-003	4.846114e-002
